Fecha,Cierre,Apertura,Máximo,Mínimo,Vol.,% var.
26/06/2020,23.0485,22.6624,23.0774,22.6297,46.93K,1.78%
29/06/2020,23.0595,23.0684,23.2045,22.9244,44.33K,0.05%
30/06/2020,22.9889,23.0714,23.2305,22.9314,47.60K,-0.31%
01/07/2020,22.666,22.9987,23.0932,22.6162,42.93K,-1.40%
02/07/2020,22.465,22.6745,22.7482,22.4014,41.82K,-0.89%
03/07/2020,22.3915,22.477,22.601,22.3729,43.79K,-0.33%
06/07/2020,22.3259,22.4145,22.4233,22.1509,49.74K,-0.29%
07/07/2020,22.841,22.3363,22.8915,22.2509,55.63K,2.31%
08/07/2020,22.655,22.859,22.9175,22.6382,94.29K,-0.81%
09/07/2020,22.626,22.6645,22.782,22.5308,108.90K,-0.13%
10/07/2020,22.4435,22.6425,22.8545,22.4312,118.61K,-0.81%
13/07/2020,22.7615,22.457,22.7715,22.3683,50.55K,1.42%
14/07/2020,22.443,22.762,22.7836,22.4189,53.70K,-1.40%
15/07/2020,22.322,22.4545,22.461,22.2495,49.12K,-0.54%
16/07/2020,22.4119,22.327,22.4746,22.269,55.20K,0.40%
17/07/2020,22.54,22.4238,22.6244,22.3764,54.14K,0.57%
20/07/2020,22.479,22.557,22.7275,22.4497,48.83K,-0.27%
21/07/2020,22.3327,22.494,22.5191,22.2602,58.87K,-0.65%
22/07/2020,22.358,22.338,22.4348,22.1784,63.61K,0.11%
23/07/2020,22.489,22.37,22.5638,22.2472,62.21K,0.59%
24/07/2020,22.259,22.512,22.6354,22.232,65.02K,-1.02%
27/07/2020,21.914,22.2945,22.325,21.9181,37.96K,-1.55%
28/07/2020,21.925,21.9225,22.1094,21.8914,39.61K,0.05%
29/07/2020,21.961,21.943,22.0559,21.8384,70.41K,0.16%
30/07/2020,22.004,21.975,22.2484,21.9564,56.89K,0.20%
31/07/2020,22.2714,22.0265,22.309,21.9696,66.06K,1.22%
03/08/2020,22.6246,22.2644,22.7017,22.2535,38.23K,1.59%
04/08/2020,22.647,22.639,22.9225,22.5287,77.26K,0.10%
05/08/2020,22.3576,22.669,22.691,22.329,68.47K,-1.28%
06/08/2020,22.368,22.3734,22.6143,22.2983,51.33K,0.05%
07/08/2020,22.3576,22.3965,22.6147,22.3404,89.78K,-0.05%
10/08/2020,22.447,22.3855,22.5471,22.347,38.33K,0.40%
11/08/2020,22.386,22.4715,22.5214,22.2583,39.97K,-0.27%
12/08/2020,22.342,22.4,22.5006,22.2596,47.81K,-0.20%
13/08/2020,22.132,22.3535,22.4109,22.1357,46.52K,-0.94%
14/08/2020,21.9742,22.189,22.243,21.9324,48.13K,-0.71%
17/08/2020,22.167,21.97,22.2186,21.9004,47.07K,0.88%
18/08/2020,22.1496,22.1845,22.2199,22.0078,46.38K,-0.08%
19/08/2020,22.1231,22.159,22.1926,21.9959,45.24K,-0.12%
20/08/2020,22.074,22.1382,22.3304,22.0731,53.98K,-0.22%
21/08/2020,21.9598,22.076,22.1896,21.9424,63.33K,-0.52%
24/08/2020,21.979,21.9741,22.0439,21.879,48.05K,0.09%
25/08/2020,21.885,22,22.0278,21.8748,47.47K,-0.43%
26/08/2020,21.931,21.893,21.9871,21.8778,44.85K,0.21%
27/08/2020,22.1338,21.942,22.2274,21.8211,47.91K,0.92%
28/08/2020,21.7523,22.1495,22.1626,21.7413,44.54K,-1.72%
31/08/2020,21.8785,21.76,21.985,21.7404,64.09K,0.58%
01/09/2020,21.79,21.8915,21.9605,21.6754,129.04K,-0.40%
02/09/2020,21.71,21.7925,21.91,21.7017,132.43K,-0.37%
03/09/2020,21.66,21.726,21.8315,21.5452,135.29K,-0.23%
04/09/2020,21.566,21.6495,21.7475,21.4977,129.06K,-0.43%
07/09/2020,21.6195,21.5326,21.6659,21.5301,33.17K,0.25%
08/09/2020,21.76,21.6245,21.8797,21.5662,42.27K,0.65%
09/09/2020,21.352,21.774,21.9431,21.3365,39.34K,-1.88%
10/09/2020,21.436,21.365,21.5007,21.2045,41.71K,0.39%
11/09/2020,21.2663,21.433,21.4592,21.2367,44.33K,-0.79%
14/09/2020,21.074,21.293,21.2962,21.0387,39.82K,-0.90%
15/09/2020,21.143,21.0885,21.1721,20.9517,44.32K,0.33%
16/09/2020,20.929,21.1555,21.1719,20.9214,36.89K,-1.01%
17/09/2020,20.851,20.944,21.1512,20.8458,45.68K,-0.37%
18/09/2020,21.1272,20.866,21.1453,20.8382,44.75K,1.32%
21/09/2020,21.346,21.0975,21.603,21.0491,76.60K,1.04%
22/09/2020,21.723,21.3625,21.7915,21.289,124.32K,1.77%
23/09/2020,22.3812,21.74,22.4436,21.6635,114.35K,3.03%
24/09/2020,22.147,22.3836,22.7016,21.9527,39.49K,-1.05%
25/09/2020,22.3389,22.17,22.5646,21.9801,56.15K,0.87%
28/09/2020,22.395,22.3464,22.6589,22.1404,45.68K,0.25%
29/09/2020,22.464,22.4175,22.5479,22.1762,81.77K,0.31%
30/09/2020,22.099,22.436,22.5645,22.025,104.24K,-1.62%
01/10/2020,21.823,22.1065,22.14,21.7843,42.52K,-1.25%
02/10/2020,21.6103,21.832,22.0688,21.5654,51.02K,-0.97%
05/10/2020,21.383,21.6085,21.6467,21.2988,47.97K,-1.05%
06/10/2020,21.721,21.4,21.7645,21.2492,52.29K,1.58%
07/10/2020,21.454,21.7345,21.7393,21.3542,57.70K,-1.23%
08/10/2020,21.372,21.477,21.5064,21.346,51.10K,-0.38%
09/10/2020,21.1396,21.379,21.4095,21.1169,44.22K,-1.09%
12/10/2020,21.226,21.165,21.3075,21.1268,95.54K,0.41%
13/10/2020,21.347,21.241,21.4895,21.149,153.67K,0.57%
14/10/2020,21.333,21.362,21.471,21.2364,229.32K,-0.07%
15/10/2020,21.2749,21.315,21.55,21.2582,190.39K,-0.27%
16/10/2020,21.123,21.2745,21.389,21.0888,142.47K,-0.71%
19/10/2020,21.188,21.1175,21.2971,21.0448,67.97K,0.31%
20/10/2020,21.1211,21.2005,21.271,21.0324,80.68K,-0.32%
21/10/2020,21.098,21.1215,21.1369,20.986,75.75K,-0.11%
22/10/2020,20.948,21.109,21.2261,20.9403,75.52K,-0.71%
23/10/2020,20.868,20.96,21.0515,20.8366,150.88K,-0.38%
26/10/2020,20.915,20.8925,21.136,20.8839,79.93K,0.23%
27/10/2020,21.029,20.9325,21.0543,20.8244,113.50K,0.55%
28/10/2020,21.28,21.0395,21.3782,21.0037,97.73K,1.19%
29/10/2020,21.387,21.29,21.4923,21.1333,85.29K,0.50%
30/10/2020,21.171,21.3876,21.5001,21.169,141.32K,-1.01%
02/11/2020,21.3743,21.244,21.5002,21.2161,74.69K,0.96%
03/11/2020,21.1,21.3754,21.392,21.0142,85.28K,-1.28%
04/11/2020,20.901,21.125,21.995,20.8813,131.72K,-0.94%
05/11/2020,20.67,20.9405,21.0535,20.619,139.94K,-1.11%
06/11/2020,20.544,20.707,20.8755,20.5089,187.69K,-0.61%
09/11/2020,20.328,20.551,20.5615,20.0236,111.52K,-1.05%
10/11/2020,20.313,20.338,20.4935,20.2663,156.76K,-0.07%
11/11/2020,20.464,20.3305,20.6178,20.2385,135.52K,0.74%
12/11/2020,20.633,20.4655,20.6891,20.4226,113.36K,0.83%
13/11/2020,20.3917,20.649,20.6969,20.3611,140.42K,-1.17%
16/11/2020,20.246,20.3994,20.3994,20.1466,91.02K,-0.71%
17/11/2020,20.307,20.2625,20.4455,20.2328,134.66K,0.30%
18/11/2020,20.362,20.285,20.3765,20.1644,198.34K,0.27%
19/11/2020,20.179,20.3185,20.4402,20.1047,154.62K,-0.90%
20/11/2020,20.0975,20.1945,20.2965,20.0465,203.38K,-0.40%
23/11/2020,20.162,20.114,20.216,19.9424,108.38K,0.32%
24/11/2020,19.998,20.152,20.167,19.9813,120.36K,-0.81%
25/11/2020,19.939,20.02,20.1091,19.9424,207.95K,-0.30%
26/11/2020,20.027,19.9635,20.0779,19.9272,121.92K,0.44%
27/11/2020,20.0265,20.038,20.1102,19.958,76.85K,0.00%
30/11/2020,20.166,20.045,20.2233,20.0154,113.15K,0.70%
01/12/2020,20.019,20.1825,20.2115,19.9775,133.49K,-0.73%
02/12/2020,19.96,20.025,20.1535,19.9525,106.82K,-0.29%
03/12/2020,19.879,19.97,20.0404,19.8501,127.83K,-0.41%
04/12/2020,19.7682,19.8945,19.93,19.7295,91.03K,-0.56%
07/12/2020,19.857,19.7725,19.9809,19.7619,87.70K,0.45%
08/12/2020,19.765,19.8825,19.9226,19.6903,99.40K,-0.46%
09/12/2020,19.856,19.7835,20.0089,19.6902,100.92K,0.46%
10/12/2020,19.995,19.864,20.0499,19.8174,82.17K,0.70%
11/12/2020,20.1351,20.0125,20.2008,19.9476,91.44K,0.70%
14/12/2020,20.2412,20.1165,20.2549,19.9904,84.93K,0.53%
15/12/2020,19.888,20.2425,20.2621,19.8878,97.85K,-1.74%
16/12/2020,19.824,19.9055,20.0076,19.8075,140.50K,-0.32%
17/12/2020,19.794,19.8485,19.8974,19.7257,151.53K,-0.15%
18/12/2020,19.9355,19.819,20.0471,19.7861,112.46K,0.71%
21/12/2020,19.941,19.96,20.6625,19.8873,100.36K,0.03%
22/12/2020,20.1311,19.952,20.1925,19.9403,129.87K,0.95%
23/12/2020,20.0491,20.1395,20.2133,20.0038,118.47K,-0.41%
24/12/2020,19.857,20.0632,20.0797,19.8277,84.70K,-0.96%
25/12/2020,19.8561,19.886,19.9131,19.8525,0.67K,0.00%
28/12/2020,20.001,19.9263,20.1283,19.8298,109.81K,0.73%
29/12/2020,19.89,20.016,20.075,19.8582,109.42K,-0.55%
30/12/2020,19.89,19.9065,20.0506,19.8039,105.17K,0.00%
31/12/2020,19.871,19.908,19.97,19.8314,104.29K,-0.10%
01/01/2021,19.875,19.8885,19.9053,19.8639,0.87K,0.02%
04/01/2021,19.953,19.8948,19.9988,19.7086,124.43K,0.39%
05/01/2021,19.878,19.9755,20.1174,19.8022,156.20K,-0.38%
06/01/2021,19.635,19.899,19.9977,19.5986,127.93K,-1.22%
07/01/2021,19.9994,19.64,20.0974,19.611,97.21K,1.86%
08/01/2021,20.0069,20.0134,20.1551,19.8642,135.65K,0.04%
11/01/2021,20.0585,20.009,20.2686,19.9877,135.06K,0.26%
12/01/2021,19.773,20.0726,20.1235,19.7698,129.03K,-1.42%
13/01/2021,19.8392,19.7935,19.9004,19.7306,128.66K,0.33%
14/01/2021,19.7061,19.8533,19.8957,19.6348,108.36K,-0.67%
15/01/2021,19.772,19.7181,19.9031,19.6812,118.72K,0.33%
18/01/2021,19.6708,19.8175,19.9705,19.6525,68.32K,-0.51%
19/01/2021,19.65,19.6864,19.7347,19.5958,82.47K,-0.11%
20/01/2021,19.588,19.6715,19.6775,19.5516,81.01K,-0.32%
21/01/2021,19.714,19.6015,19.81,19.5436,85.94K,0.64%
22/01/2021,19.963,19.7295,20.0075,19.7146,85.62K,1.26%
25/01/2021,20.1037,19.965,20.241,19.8508,95.39K,0.70%
26/01/2021,19.963,20.1157,20.2981,19.9337,88.22K,-0.70%
27/01/2021,20.28,19.986,20.3342,19.977,102.61K,1.59%
28/01/2021,20.2316,20.2771,20.465,20.1268,105.17K,-0.24%
29/01/2021,20.5855,20.25,20.6045,20.0826,110.53K,1.75%
01/02/2021,20.365,20.475,20.5187,20.2633,87.82K,-1.07%
02/02/2021,20.115,20.381,20.3913,20.1106,102.33K,-1.23%
03/02/2021,20.185,20.131,20.2554,20.0625,129.51K,0.35%
04/02/2021,20.371,20.2075,20.5072,20.1702,137.55K,0.92%
05/02/2021,20.077,20.395,20.43,20.0718,140.18K,-1.44%
08/02/2021,20.101,20.1133,20.2531,20.0678,113.84K,0.12%
09/02/2021,20.075,20.11,20.1605,20.0019,160.61K,-0.13%
10/02/2021,20.021,20.098,20.1577,19.9921,159.63K,-0.27%
11/02/2021,19.943,20.0445,20.065,19.8953,142.80K,-0.39%
12/02/2021,19.93,19.9635,20.0975,19.8962,131.25K,-0.07%
15/02/2021,19.95,19.944,19.9849,19.885,83.44K,0.10%
16/02/2021,20.133,19.965,20.2528,19.9216,89.44K,0.92%
17/02/2021,20.207,20.1475,20.3944,20.136,125.94K,0.37%
18/02/2021,20.289,20.2295,20.4851,20.1347,92.54K,0.41%
19/02/2021,20.425,20.31,20.5297,20.2516,90.42K,0.67%
22/02/2021,20.714,20.4782,20.8347,20.4525,88.43K,1.41%
23/02/2021,20.5,20.7315,20.7668,20.4965,87.32K,-1.03%
24/02/2021,20.359,20.514,20.5583,20.3489,93.43K,-0.69%
25/02/2021,20.836,20.3765,21.0395,20.3695,90.87K,2.34%
26/02/2021,20.848,20.8525,21.051,20.7777,102.02K,0.06%
01/03/2021,20.64,20.862,20.8753,20.5751,91.62K,-1.00%
02/03/2021,20.596,20.657,20.7944,20.5544,100.86K,-0.21%
03/03/2021,20.935,20.6115,20.9998,20.5493,98.40K,1.65%
04/03/2021,21.118,20.9465,21.1728,20.756,106.03K,0.87%
05/03/2021,21.301,21.1265,21.4227,21.0875,100.68K,0.87%
08/03/2021,21.509,21.254,21.6381,21.2135,85.48K,0.98%
09/03/2021,21.188,21.518,21.5723,21.128,80.31K,-1.49%
10/03/2021,20.872,21.197,21.2835,20.8669,90.92K,-1.49%
11/03/2021,20.598,20.8855,20.9268,20.5798,88.41K,-1.31%
12/03/2021,20.725,20.608,20.9344,20.5896,81.01K,0.62%
15/03/2021,20.631,20.7205,20.8293,20.6266,72.14K,-0.45%
16/03/2021,20.6213,20.6485,20.7337,20.5222,77.59K,-0.05%
17/03/2021,20.388,20.622,20.8148,20.3111,84.42K,-1.13%
18/03/2021,20.471,20.4,20.5969,20.2803,84.23K,0.41%
19/03/2021,20.494,20.4855,20.5519,20.286,86.30K,0.11%
22/03/2021,20.555,20.7825,20.8433,20.5296,83.01K,0.30%
23/03/2021,20.831,20.5725,20.8647,20.5307,86.13K,1.34%
24/03/2021,20.921,20.8485,20.9743,20.6634,85.77K,0.43%
25/03/2021,20.675,20.938,20.9466,20.5825,90.83K,-1.18%
26/03/2021,20.58,20.684,20.7362,20.537,83.34K,-0.46%
29/03/2021,20.6081,20.6375,20.7903,20.5604,81.34K,0.14%
30/03/2021,20.57,20.6087,20.7089,20.5424,78.77K,-0.18%
31/03/2021,20.422,20.5875,20.6365,20.4032,78.61K,-0.72%
01/04/2021,20.275,20.439,20.498,20.2686,69.05K,-0.72%
02/04/2021,20.295,20.297,20.3515,20.2665,39.46K,0.10%
05/04/2021,20.3,20.289,20.3843,20.2285,64.67K,0.02%
06/04/2021,20.1656,20.312,20.3871,20.1395,75.69K,-0.66%
07/04/2021,20.2054,20.1595,20.2565,20.1423,79.07K,0.20%
08/04/2021,20.086,20.1985,20.2307,20.0636,77.63K,-0.59%
09/04/2021,20.146,20.1025,20.2289,20.0684,82.93K,0.30%
12/04/2021,20.128,20.1642,20.2234,20.0697,79.93K,-0.09%
13/04/2021,20.0843,20.1405,20.2425,20.0417,83.17K,-0.22%
14/04/2021,20.061,20.0849,20.1322,20.0103,82.44K,-0.12%
15/04/2021,19.934,20.073,20.0999,19.8996,81.12K,-0.63%
16/04/2021,19.915,19.94,19.9954,19.889,82.16K,-0.10%
19/04/2021,19.813,19.914,19.9405,19.7922,86.84K,-0.51%
20/04/2021,19.96,19.8185,20.0005,19.78,113.62K,0.74%
21/04/2021,19.873,19.9725,19.996,19.8505,107.84K,-0.44%
22/04/2021,19.914,19.8835,19.9873,19.8584,121.55K,0.21%
23/04/2021,19.815,19.931,19.956,19.8055,114.09K,-0.50%
26/04/2021,19.85,19.847,19.9046,19.7958,90.33K,0.18%
27/04/2021,20.04,19.8585,20.0783,19.851,110.67K,0.96%
28/04/2021,19.901,20.0575,20.0935,19.8531,119.20K,-0.69%
29/04/2021,20.04,19.916,20.1705,19.861,106.73K,0.70%
30/04/2021,20.226,20.052,20.285,20.0125,121.88K,0.93%
03/05/2021,20.161,20.2415,20.319,20.1395,83.57K,-0.32%
04/05/2021,20.18,20.177,20.3365,20.139,114.20K,0.09%
05/05/2021,20.244,20.203,20.299,20.148,128.20K,0.32%
06/05/2021,20.058,20.26,20.308,20.0655,143.35K,-0.92%
07/05/2021,19.9,20.0815,20.1257,19.8535,111.72K,-0.79%
10/05/2021,19.922,19.9073,19.9583,19.8585,76.89K,0.11%
11/05/2021,19.949,19.933,20.0014,19.8253,83.51K,0.14%
12/05/2021,20.156,19.967,20.1856,19.9253,84.48K,1.04%
13/05/2021,19.925,20.168,20.2145,19.9132,88.71K,-1.15%
14/05/2021,19.857,19.9365,19.9734,19.753,80.22K,-0.34%
17/05/2021,19.769,19.868,19.948,19.7614,76.56K,-0.44%
18/05/2021,19.832,19.784,19.8718,19.7183,78.53K,0.32%
19/05/2021,19.917,19.838,19.9776,19.7955,93.10K,0.43%
20/05/2021,19.8611,19.928,19.9625,19.8384,87.30K,-0.28%
21/05/2021,19.932,19.8664,20.0165,19.8619,87.16K,0.36%
24/05/2021,19.85,19.9685,19.9956,19.8455,78.08K,-0.41%
25/05/2021,19.914,19.859,19.9335,19.8097,84.57K,0.32%
26/05/2021,19.867,19.919,19.928,19.8299,81.65K,-0.24%
27/05/2021,19.941,19.8705,20.0467,19.826,82.38K,0.37%
28/05/2021,19.905,19.9471,20.0784,19.8972,84.91K,-0.18%
31/05/2021,19.9461,19.9275,19.9605,19.8835,80.65K,0.21%
01/06/2021,19.964,19.9535,19.9885,19.84,112.41K,0.09%
02/06/2021,19.886,19.976,20.028,19.879,103.59K,-0.39%
03/06/2021,20.154,19.898,20.18,19.891,108.81K,1.35%
04/06/2021,19.958,20.1645,20.219,19.9015,114.42K,-0.97%
07/06/2021,19.7991,19.945,19.972,19.7345,72.37K,-0.80%
08/06/2021,19.694,19.8065,19.8579,19.689,76.35K,-0.53%
09/06/2021,19.7315,19.704,19.7917,19.5967,70.37K,0.19%
10/06/2021,19.679,19.737,19.778,19.6497,78.91K,-0.27%
11/06/2021,19.8775,19.6905,20.0039,19.6416,77.52K,1.01%
14/06/2021,19.948,19.8818,19.982,19.8384,71.62K,0.35%
15/06/2021,20.005,19.9655,20.195,19.8847,78.41K,0.29%
16/06/2021,20.402,20.0235,20.4315,19.9524,82.72K,1.98%
17/06/2021,20.413,20.409,20.623,20.3262,92.31K,0.05%
18/06/2021,20.658,20.425,20.7507,20.375,96.18K,1.20%
21/06/2021,20.4749,20.6405,20.7159,20.449,125.76K,-0.89%
22/06/2021,20.335,20.484,20.6756,20.325,96.76K,-0.68%
23/06/2021,20.165,20.3505,20.4167,20.1675,118.65K,-0.84%
24/06/2021,19.8505,20.2076,20.2172,19.714,84.99K,-1.56%
25/06/2021,19.809,19.8645,19.908,19.7045,77.43K,-0.21%
28/06/2021,19.8199,19.8235,19.9024,19.7505,78.87K,0.06%
29/06/2021,19.803,19.8252,19.8855,19.767,81.19K,-0.09%
30/06/2021,19.931,19.8175,19.969,19.7815,83.31K,0.65%
01/07/2021,19.986,19.945,20.0872,19.9023,88.14K,0.28%
02/07/2021,19.758,19.999,20.0545,19.7444,95.82K,-1.14%
05/07/2021,19.8481,19.7865,19.8752,19.7735,67.25K,0.46%
06/07/2021,20.011,19.8534,20.0795,19.7726,95.99K,0.82%
07/07/2021,19.923,20.017,20.1056,19.9063,103.56K,-0.44%
08/07/2021,19.994,19.947,20.1619,19.9337,99.05K,0.36%
09/07/2021,19.849,20.0055,20.0405,19.843,87.48K,-0.73%
12/07/2021,19.8453,19.8575,20.0128,19.8298,79.70K,-0.02%
13/07/2021,20.054,19.8498,20.0845,19.8131,87.34K,1.05%
14/07/2021,19.8669,20.0605,20.0644,19.8561,84.00K,-0.93%
15/07/2021,19.935,19.8811,20.0009,19.8668,87.97K,0.34%
16/07/2021,19.875,19.9455,19.9566,19.8245,82.75K,-0.30%
19/07/2021,20.071,19.9035,20.102,19.898,95.40K,0.99%
20/07/2021,20.1389,20.0805,20.1975,19.9995,86.59K,0.34%
21/07/2021,20.131,20.1561,20.2525,20.1119,82.64K,-0.04%
22/07/2021,20.105,20.1445,20.2261,20.0817,75.12K,-0.13%
23/07/2021,20.042,20.123,20.1483,19.9904,75.89K,-0.31%
26/07/2021,20.027,20.072,20.1668,19.9893,76.37K,-0.07%
27/07/2021,19.971,20.041,20.1397,19.9461,85.21K,-0.28%
28/07/2021,19.906,19.98,20.035,19.8762,83.48K,-0.33%
29/07/2021,19.838,19.916,19.9404,19.8162,79.16K,-0.34%
30/07/2021,19.855,19.854,19.9338,19.7985,77.13K,0.09%
02/08/2021,19.896,19.899,19.929,19.8015,79.57K,0.21%
03/08/2021,19.87,19.91,19.9307,19.8272,78.31K,-0.13%
04/08/2021,19.98,19.889,20.004,19.8139,73.18K,0.55%
05/08/2021,19.914,19.984,20,19.8874,72.53K,-0.33%
06/08/2021,20.024,19.93,20.0905,19.8957,71.50K,0.55%
09/08/2021,20.066,20.0815,20.129,19.9955,99.77K,0.21%
10/08/2021,20.082,20.075,20.177,20.043,137.26K,0.08%
11/08/2021,19.915,20.0905,20.1222,19.9054,132.94K,-0.83%
12/08/2021,19.946,19.9325,19.9755,19.856,131.90K,0.16%
13/08/2021,19.859,19.9625,19.992,19.8288,128.82K,-0.44%
16/08/2021,19.886,19.88,19.9286,19.8431,75.86K,0.14%
17/08/2021,19.997,19.903,20.0325,19.8715,81.99K,0.56%
18/08/2021,20.0425,20.0105,20.0492,19.9471,84.08K,0.23%
19/08/2021,20.152,20.0459,20.212,20.029,94.44K,0.55%
20/08/2021,20.347,20.1625,20.4678,20.1453,91.19K,0.97%
23/08/2021,20.301,20.4055,20.447,20.2851,78.17K,-0.23%
24/08/2021,20.2,20.321,20.3657,20.1975,73.66K,-0.50%
25/08/2021,20.215,20.2145,20.3575,20.166,140.23K,0.07%
26/08/2021,20.351,20.228,20.3905,20.2076,81.67K,0.67%
27/08/2021,20.1922,20.3625,20.4395,20.1679,79.09K,-0.78%
30/08/2021,20.1301,20.182,20.2275,20.1045,86.62K,-0.31%
31/08/2021,20.063,20.1401,20.1533,20.0266,118.63K,-0.33%
01/09/2021,19.982,20.073,20.1021,19.9293,81.42K,-0.40%
02/09/2021,19.9557,19.9955,20.0231,19.9218,130.28K,-0.13%
03/09/2021,19.915,19.961,19.9904,19.8428,132.64K,-0.20%
06/09/2021,19.909,19.9095,19.9354,19.8659,70.96K,-0.03%
07/09/2021,19.922,19.917,19.973,19.8831,135.13K,0.07%
08/09/2021,19.931,19.938,19.9912,19.8846,143.01K,0.05%
09/09/2021,19.917,19.93,19.9735,19.8737,102.93K,-0.07%
10/09/2021,19.881,19.931,19.9541,19.846,138.00K,-0.18%
13/09/2021,19.865,19.89,19.9116,19.8472,73.48K,-0.08%
14/09/2021,19.903,19.8683,19.933,19.851,77.50K,0.19%
15/09/2021,19.854,19.9135,19.928,19.846,76.13K,-0.25%
16/09/2021,19.931,19.8675,19.9699,19.8518,81.07K,0.39%
17/09/2021,20.0141,19.9377,20.0387,19.9045,82.99K,0.42%
20/09/2021,20.1376,20.016,20.2052,20.0103,92.76K,0.62%
21/09/2021,20.128,20.142,20.1702,20.057,113.47K,-0.05%
22/09/2021,20.0831,20.1355,20.1528,19.9295,141.16K,-0.22%
23/09/2021,20.0431,20.0888,20.1227,19.9772,85.57K,-0.20%
24/09/2021,20.04,20.0488,20.1936,20.0448,85.16K,-0.02%
27/09/2021,20.093,20.0665,20.1595,20.011,90.04K,0.26%
28/09/2021,20.3166,20.1095,20.4009,20.0909,162.19K,1.11%
29/09/2021,20.485,20.3315,20.6595,20.2763,175.51K,0.83%
30/09/2021,20.63,20.515,20.6854,20.4478,173.68K,0.71%
01/10/2021,20.429,20.6415,20.733,20.4058,156.94K,-0.97%
04/10/2021,20.479,20.4455,20.6264,20.4167,133.44K,0.24%
05/10/2021,20.552,20.489,20.6192,20.4795,169.35K,0.36%
06/10/2021,20.549,20.573,20.8934,20.541,185.18K,-0.01%
07/10/2021,20.643,20.5565,20.6998,20.4545,160.44K,0.46%
08/10/2021,20.689,20.66,20.7961,20.5256,173.93K,0.22%
11/10/2021,20.855,20.737,20.889,20.6991,100.60K,0.80%
12/10/2021,20.7752,20.873,20.9037,20.739,103.13K,-0.38%
13/10/2021,20.5475,20.7806,20.8039,20.545,101.07K,-1.10%
14/10/2021,20.539,20.5523,20.6633,20.5058,92.82K,-0.04%
15/10/2021,20.329,20.5645,20.5982,20.3165,98.77K,-1.02%
18/10/2021,20.4036,20.3385,20.4963,20.3043,127.37K,0.37%
19/10/2021,20.227,20.4105,20.4405,20.2106,159.65K,-0.87%
20/10/2021,20.1972,20.2405,20.288,20.1567,117.79K,-0.15%
21/10/2021,20.293,20.2085,20.3531,20.1864,92.95K,0.47%
22/10/2021,20.165,20.3045,20.3414,20.1249,87.61K,-0.63%
25/10/2021,20.153,20.1805,20.2325,20.1529,73.66K,-0.06%
26/10/2021,20.2,20.169,20.2411,20.1138,78.68K,0.23%
27/10/2021,20.301,20.215,20.3405,20.1478,86.27K,0.50%
28/10/2021,20.365,20.314,20.4247,20.2526,105.68K,0.32%
29/10/2021,20.545,20.3765,20.6361,20.3415,137.79K,0.88%
01/11/2021,20.831,20.5745,20.8948,20.5427,98.37K,1.39%
02/11/2021,20.777,20.845,20.9174,20.7054,125.03K,-0.26%
03/11/2021,20.53,20.792,20.9841,20.5075,124.41K,-1.19%
04/11/2021,20.5382,20.54,20.6668,20.4881,136.10K,0.04%
05/11/2021,20.317,20.543,20.6521,20.303,134.77K,-1.08%
08/11/2021,20.32,20.369,20.4318,20.2855,114.25K,0.01%
09/11/2021,20.301,20.335,20.3811,20.2463,122.28K,-0.09%
10/11/2021,20.621,20.3185,20.6478,20.3044,133.46K,1.58%
11/11/2021,20.6328,20.6385,20.699,20.4471,123.47K,0.06%
12/11/2021,20.509,20.6459,20.7274,20.4453,110.73K,-0.60%
15/11/2021,20.603,20.52,20.6825,20.4706,63.58K,0.46%
16/11/2021,20.7216,20.6155,20.8549,20.5567,98.65K,0.58%
17/11/2021,20.64,20.7369,20.8083,20.6343,104.30K,-0.39%
18/11/2021,20.765,20.6515,20.895,20.619,122.99K,0.61%
19/11/2021,20.824,20.7815,20.8941,20.663,127.73K,0.28%
22/11/2021,20.985,20.856,21.0299,20.816,100.76K,0.77%
23/11/2021,21.1758,21.0025,21.3117,20.989,139.16K,0.91%
24/11/2021,21.409,21.1911,21.6155,21.1856,111.78K,1.10%
25/11/2021,21.5575,21.4265,21.5977,21.3606,52.50K,0.69%
26/11/2021,21.91,21.5625,22.155,21.5625,101.28K,1.64%
29/11/2021,21.6686,21.8901,21.9949,21.6292,104.82K,-1.10%
30/11/2021,21.4368,21.6737,21.8421,21.2799,158.21K,-1.07%
01/12/2021,21.5016,21.4475,21.5223,21.115,153.31K,0.30%
02/12/2021,21.248,21.5173,21.522,21.2368,135.84K,-1.18%
03/12/2021,21.264,21.265,21.4974,21.1574,130.79K,0.08%
06/12/2021,21.207,21.258,21.3022,21.1674,108.48K,-0.27%
07/12/2021,21.022,21.224,21.3079,21.0033,119.78K,-0.87%
08/12/2021,20.921,21.0355,21.0445,20.8811,126.44K,-0.48%
09/12/2021,20.937,20.9355,21.0826,20.914,109.46K,0.08%
10/12/2021,20.866,20.946,21.0594,20.8382,110.04K,-0.34%
13/12/2021,21.01,20.882,21.0322,20.8378,87.73K,0.69%
14/12/2021,21.22,21.02,21.2835,20.9641,101.20K,1.00%
15/12/2021,21.0071,21.2375,21.3668,21.0051,99.88K,-1.00%
16/12/2021,20.805,21.0135,21.0882,20.7588,116.39K,-0.96%
17/12/2021,20.833,20.822,20.869,20.6945,110.09K,0.13%
20/12/2021,20.774,20.8205,20.9555,20.6922,102.52K,-0.28%
21/12/2021,20.801,20.7865,20.8762,20.7022,120.55K,0.13%
